"Data Source","World Development Indicators",

"Last Updated Date","2015-07-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Namibia","NAM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","2434779477.62283","2259233333.20725","2128058580.0987","2308102953.57421","1960596972.76624","1615794945.85013","1816728871.20638","2310417134.62452","2506590439.49386","2547362838.16825","2804357081.08613","3012725712.20596","3448309729.64428","3218434944.07287","3636647702.23035","3942494510.05422","3945295658.12189","4102682849.28585","3826538589.95731","3818964345.18953","3908645559.67643","3546791604.35028","3361236316.59236","4931280096.42091","6606866456.87856","7261301442.47414","7978734401.53585","8740726984.98311","8462019791.31361","8875244804.51279","11273248975.5778","12411220517.5524","13020182472.5944","12932205891.187","13429503284.8968",
"New Caledonia","NCL","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","159594493.548808","164206537.561675","180036768.87301","215507164.034258","263108834.536684","358815681.903215","413634335.270097","505892512.861927","542294864.81243","637400199.110489","816647865.83143","798310509.647434","837616756.533737","846007597.720396","1047225130.24333","1182457142.60648","972563810.230325","904619629.797268","823832940.450511","796018978.4713","854823821.723177","1201262517.87644","1488113532.28584","2072735787.31779","2185072798.33184","2529310103.83608","2653781596.46008","2923764926.39718","3070161471.04451","3038727617.03901","3628440274.67","3606968433.92682","3291489840.57141","3158806480.26107","3056999988.09146","2682347064.3642","","","","","","","","","","","","","","",
"Niger","NER","GDP (current US$)","NY.GDP.MKTP.CD","449526872.562553","485785231.731651","531736599.923236","586294879.462508","582816396.214123","673383510.235824","702296079.850957","665586872.842628","641214226.831114","625867984.431155","649916621.172438","693573704.411108","742779659.462974","946385104.981433","1026137112.42779","1048690931.54656","1064517600.08741","1291458043.7223","1774365587.89963","2109277663.12105","2508524715.85102","2170893417.9839","2017612217.82132","1803099561.10583","1461243326.83109","1440581653.32843","1904097000.77433","2233006101.95573","2280356194.14083","2179567110.98608","2480673304.78311","2327986143.16219","2344987607.62993","1606581743.78497","1563207236.87015","1880803264.0938","1987770780.92133","1845599695.87378","2076737446.19719","2018193598.26635","1798374532.95066","1945327545.88815","2170481497.62731","2731416281.34495","3052898685.72414","3405134555.29166","3646728060.06463","4291363390.91295","5403363917.3096","5397121856.35204","5718589799.24366","6409169889.50891","6942209594.55433","7683045042.9115","8168695869.86641",
"Nigeria","NGA","GDP (current US$)","NY.GDP.MKTP.CD","4196174325.29095","4467287705.45883","4909398970.04566","5165590036.8092","5552931085.60446","5874422511.54977","6366792664.14672","5203135937.28125","5200895982.08036","6634187316.25368","12545849083.0183","9181769911.50443","12274416017.7976","15162871287.1287","24846641318.1242","27778934624.6973","36308883248.731","36035407725.3219","36527862208.7133","47259911894.2731","64201788122.6054","61076493506.4935","51397461685.8237","35451565749.2355","28500815241.471","28873977228.1115","20721499308.4371","24093203444.564","23272161396.8853","24231168858.7187","30757075595.3682","27392886872.5547","29300921681.1958","15789003752.7594","18086400535.5777","28546958641.2735","34987951375","35822342617.6978","32004613750","35870792987.9432","46385996028.9482","44138014092.2627","59116868251.4742","67655840108.1547","87845403978.2742","112248324605.527","145429764861.249","166451213395.64","208064753766.47","169481317540.364","369062464570.387","411743801711.642","460953836444.364","514964650436.045","568508262377.799",
"Nicaragua","NIC","GDP (current US$)","NY.GDP.MKTP.CD","227223322.141537","244144236.65331","269283803.686825","297324163.095513","347119918.158577","564290020.387905","607140010.483016","657140010.7518","692859984.592478","750000002.903011","778569938.850714","828569953.494756","878570045.437846","1092900014.80582","1521400011.51419","1581599958.61092","1836899998.90966","2226999873.71582","2127699978.79397","1567599981.70113","2144300006.19137","2474700227.03085","2454499872.05091","2753100057.78253","3117599872.09613","2683699935.3204","2885799993.92179","3851200117.73784","2630900095.59203","1013184755.57026","1009455476.10732","1488804123.71134","1792800000","1756454281.21082","3863185119.04762","4140470000","4308351902.78601","4389965590.96538","4635267224.84195","4855717874.68247","5107329007.0922","5323146565.70315","5224213017.54386","5322437645.00332","5795568204.64532","6321324455.16941","6786294615.82242","7458103363.41708","8491388728.00293","8380731876.39814","8741313142.6645","9755619760.70602","10460339389.3837","10850733052.0815","11805641286.8034",
"Netherlands","NLD","GDP (current US$)","NY.GDP.MKTP.CD","12276734172.0828","13493833739.9949","14647057370.1418","15891241386.291","18699380731.3465","21000586933.2041","22867203317.4022","25087562181.3218","27817605743.2503","31503868835.1853","37530224630.182","43837969924.812","53797033781.928","70646460665.3003","85792933847.0366","98582781456.9536","107353725620.937","124905180928.437","153268384599.715","176682302537.625","191907559299.49","161405369601.696","155844681026.657","150894293876.921","141519986263.736","141454286093.418","197522576002.878","240972258485.64","257556026312.855","254041670996.571","313038000726.129","322055398396.983","356928320802.005","347672045562.411","372826855551.52","444781773263.794","442598692810.458","409785407725.322","431174183514.774","439937140421.905","413396904367.054","426091275167.785","464478637304.724","570917607223.476","646041718400.795","672374082825.519","719412871659.767","833190528332.877","931293393877.252","858085579327.591","836439735099.338","893701695857.659","823139235420.959","853539351964.458","869508125480.255",
"High income: nonOECD","NOC","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","407387496161.975","474862784332.112","548613341467.825","596549116933.401","770376307479.653","998788010708.574","1089111181555.74","1037115249123.28","1023421694679.46","945089268141.401","944388984523.342","973046822363.523","1048605261458.16","1182548327760.82","1174840074447.34","1327671210972.04","1429451976076","1514038788917.7","1539227329677.3","1585782578332.81","1686042054343.7","1766163398521.8","1874738675804.98","1683244125187.45","1656973598360.18","1858574576354.36","1856392747340.85","1727691345750.14","1925547313897.8","2355377949962.26","2835615714708.85","3357593357254.67","4028884113784.27","4901910374364.87","4134229472280.9","4906072947538.69","5763665140651.2","6174951107289.94","6369823874355.12","6259777325906.14",
"Norway","NOR","GDP (current US$)","NY.GDP.MKTP.CD","5163271598.15702","5632460936.54576","6066976682.67364","6510239502.76489","7159202706.48027","8058681060.159","8696460205.3397","9514496703.39762","10159934136.7838","11063065083.4888","12814123115.2613","14583114840.0629","17358610849.701","22534253702.8686","27145693810.1341","32877805200.023","35942270686.3374","41508030431.1074","46523091009.6713","53132244623.9213","64439382896.0156","63596654760.8677","62647195537.6511","61627240831.0948","62057955032.7758","65416879914.3907","78693253275.995","94230055658.6271","101900260856.222","102633789557.535","119791683307.507","121872464483.487","130838040067.584","120579072750.596","127131461119.927","152027402449.804","163517783497.163","161354369892.838","154165219811.533","162286003692.686","171315639982.731","174003247439.305","195418347152.985","228752436371.854","264357494659.388","308722079937.912","345424664369.357","400883873279.083","461946808510.638","386383919342.271","428524701366.599","498157406416.158","509704856037.817","522349106382.979","500103094419.465",
"Nepal","NPL","GDP (current US$)","NY.GDP.MKTP.CD","508334416.764741","531959564.552029","574091104.356191","496948970.352531","496098775.308642","735267086.34375","906811948.818919","841974030.099834","772230299.767872","788641965.432099","865975308.641975","882765471.604938","1024098804.93827","972103599.693013","1217953570.83404","1575789285.33688","1452789370.87998","1382400000","1604162508.40422","1851250008.33333","1945916583.33333","2275583316.66667","2395425209.59811","2447174838.56558","2581215829.60187","2619913975.74952","2850780936.93954","2957252078.56052","3487009700.10648","3525228045.68944","3627559252.20578","3921476084.89072","3401211581.29176","3660041666.66667","4066775510.20408","4401104417.67068","4521580381.47139","4918691916.53516","4856255044.39064","5033642384.10596","5494252207.90502","6007061224.4898","6050875806.66403","6330476434.54937","7273933992.74544","8130258976.02982","9043715355.8881","10325618017.379","12545438605.3959","12854985464.0764","16002656434.4746","18913574370.76","18851513891.066","19244245405.0785","19636186469.3257",
"New Zealand","NZL","GDP (current US$)","NY.GDP.MKTP.CD","5485854791.97096","5670064168.21773","6077496267.76294","6638937283.13963","7274144350.81809","5654463586.00366","5863733230.97616","5961418093.53003","5180597620.64135","5761588761.69421","","7911252163.87767","9567209528.43948","12802560178.0993","13941533370.1048","12861870341.0888","13604637568.1995","15446924064.3823","18530936454.8495","20730842432.1346","23244740397.6066","24417367413.2046","24164603058.9949","24309148264.9842","21665819765.6331","24679948849.1049","30604773975.4964","40376354069.9474","45176553945.2496","43920222524.7085","45495189147.1942","42745386000.4502","41649883028.4985","46775565510.7571","55314488063.9844","63918437832.0935","70141112806.9932","66075080375.7171","56227275119.7431","58762364419.534","52623106310.1041","53872593336.6817","66711715708.0191","88360999144.986","104072403361.345","115061325072.168","111437390571.299","136776218123.025","131935053068.11","120466612530.452","145287577460.729","166139832516.985","174445314191.317","188384859626.76","",
"High income: OECD","OEC","GDP (current US$)","NY.GDP.MKTP.CD","1044011421568.08","1104363383876.28","1192081647988.32","1282780266718.99","1400295669228.36","1520681840113.46","1668042498542.29","1788679754212.89","1937150224013.97","2125388107731.78","2333767159781.19","2587196491757.08","3000027282356.84","3621624873071.54","4042036057487.02","4517763448402.73","4900679101166.2","5542736782831.31","6655429870373.45","7658198533735.75","8485115112210.11","8583746919378.98","8533685824323.6","8851983507914.6","9241183083460.57","9744282003000.62","11909001055833.6","13792767258569.8","15542787094065.1","16241615440772.2","18262526666782.2","19288218718568.6","20713268442515.6","20860174568273.7","22342229431668.9","24683473548911.9","24823430142197.4","24364565517758.2","24494124551649.7","25721608231963.8","26151131583806.4","25941174825566.3","27069844038910.2","30420851388066.6","33825207651335","35608861511055.3","37484759343141.6","40944124038213.5","43289318136169.5","40721509845680.3","42498594209799.4","45588615012678.2","45442990301061","45908475276058.4","46673818635884.3",
"OECD members","OED","GDP (current US$)","NY.GDP.MKTP.CD","1071364190426.29","1126127331326.59","1215803740935.65","1309770652439.22","1431382842999.29","1554262912540.71","1706453528315.07","1830964460922.62","1984212023758.23","2177653295757.24","2386123790985.19","2642273128931.59","3065228911179.35","3702170039665.51","4149499765698.13","4650577438966.34","5041094515480.37","5682939724356.48","6822707840005.18","7882391309003.44","8748903608915.33","8906023705030.62","8772360586993.74","9062614311803.65","9477040201102.73","9996268105699.01","12113570774730.9","14019417341989","15816060076858.5","16571380122324.7","18675898950877.2","19753779457991","21236066441125.1","21544814942545.6","23000435356005.9","25196752270598.8","25402309835664.2","25034954814298.2","25265421920796.1","26550819383733.4","27101347097378.3","26861883686608.8","28043938098438.1","31437140952031.2","34987641512904.8","36958193905303.3","38982529898462.4","42634750492051.1","45120930911113.1","42231012516885.5","44280890862525.6","47534556686576","47418513081071.5","47993966689018.4","48755319331940.2",
